t,bead x,bead y,bead z,focus1,focus2 
2062.0929, 0.0851, 0.1419, 0.1243,1.74655269751,1.6543577149
2062.3557, 0.0851, 0.1419, 0.1243,1.74252650683,1.66168842141
2062.6255, 0.0851, 0.1419, 0.1240,1.75189412965,1.66043089485
2062.8918, 0.0851, 0.1419, 0.1229,1.76245030993,1.65275791714
2063.0000, 0.0851, 0.1419, 0.1229,1.75920125821,1.6443583723
2063.1457, 0.0851, 0.1419, 0.1229,1.7597455965,1.64410754276
2063.2807, 0.0851, 0.1419, 0.1229,1.76188626704,1.65565789183
2063.3908, 0.0851, 0.1419, 0.1229,1.76608034488,1.65689374836
2063.5098, 0.0851, 0.1419, 0.1229,1.75867079968,1.64655306747
2063.7081, 0.0851, 0.1419, 0.1229,1.76230597881,1.65004074113
2063.9185, 0.0856, 0.1419, 0.1229,1.7598841063,1.6520769324
2064.1501, 0.0851, 0.1419, 0.1229,1.76888724661,1.65218240217
2064.4098, 0.0856, 0.1424, 0.1229,1.75446036575,1.65298141354
2064.6744, 0.0856, 0.1424, 0.1229,1.76013996804,1.65251355392
2064.8023, 0.0856, 0.1424, 0.1229,1.75706132856,1.64841535761
2064.9317, 0.0856, 0.1424, 0.1229,1.76396153035,1.65295097891
2065.0535, 0.0856, 0.1424, 0.1229,1.7499928854,1.65086632093
2065.1864, 0.0856, 0.1424, 0.1229,1.75179903127,1.655480392
2065.3199, 0.0856, 0.1424, 0.1229,1.757167612,1.65642801088
2065.4532, 0.0856, 0.1424, 0.1229,1.7515539139,1.65193931142
2065.5851, 0.0856, 0.1424, 0.1229,1.75205237518,1.65659292564
2065.8137, 0.0856, 0.1424, 0.1229,1.75671316658,1.65391126607
2066.0896, 0.0856, 0.1424, 0.1229,1.74694718167,1.65760124945
2066.3289, 0.0856, 0.1424, 0.1229,1.74604875759,1.66004243405
2066.4683, 0.0856, 0.1424, 0.1229,1.75221663034,1.66137997076
2066.6059, 0.0856, 0.1424, 0.1229,1.75293055629,1.65865786056
2066.7361, 0.0856, 0.1424, 0.1229,1.74639219052,1.66246232937
2066.8700, 0.0856, 0.1424, 0.1229,1.75461254583,1.6520689289
2067.0018, 0.0856, 0.1424, 0.1229,1.75117999362,1.65348775148
2067.1296, 0.0856, 0.1424, 0.1229,1.75398386103,1.65719017975
2067.3679, 0.0856, 0.1424, 0.1229,1.75357379419,1.65650810384
2067.6216, 0.0856, 0.1424, 0.1229,1.75624223241,1.65480934259
2067.8820, 0.0856, 0.1424, 0.1229,1.75246704532,1.66489121374
2068.0146, 0.0856, 0.1424, 0.1229,1.75077799847,1.65295228077
2068.1484, 0.0856, 0.1424, 0.1229,1.74429127998,1.65546181726
2068.2827, 0.0856, 0.1424, 0.1229,1.74760363533,1.65586572224
2068.3947, 0.0856, 0.1424, 0.1229,1.74206329502,1.66106074958
2068.5592, 0.0856, 0.1424, 0.1229,1.74817585544,1.65788078026
2068.6927, 0.0856, 0.1424, 0.1222,1.75754476158,1.66706476383
2068.9277, 0.0856, 0.1424, 0.1219,1.76480468793,1.65582037252
2069.1639, 0.0856, 0.1424, 0.1219,1.74943928829,1.66125608111
2069.4357, 0.0856, 0.1424, 0.1219,1.75356041802,1.65766990248
2069.6921, 0.0856, 0.1424, 0.1219,1.75633813564,1.64953741389
2069.8218, 0.0861, 0.1424, 0.1219,1.74833481063,1.66102858682
2069.9531, 0.0856, 0.1424, 0.1219,1.76137040239,1.6557198913
2070.0962, 0.0861, 0.1424, 0.1219,1.74346063676,1.65283806484
2070.2065, 0.0861, 0.1424, 0.1219,1.75460486748,1.65830474563
2070.3455, 0.0861, 0.1424, 0.1219,1.74578228356,1.66102466731
2070.4429, 0.0861, 0.1424, 0.1219,1.7466590633,1.6656971348
2070.7262, 0.0861, 0.1424, 0.1211,1.74574139802,1.65818345377
2070.9944, 0.0861, 0.1429, 0.1205,1.77014937372,1.64852445748
2071.2960, 0.0861, 0.1429, 0.1205,1.76066273558,1.64487270982
2071.4844, 0.0861, 0.1429, 0.1205,1.76772327375,1.65214690908
2071.6281, 0.0861, 0.1429, 0.1205,1.76919893283,1.66120337196
2071.7279, 0.0861, 0.1429, 0.1205,1.7665265434,1.65682999781
2071.8646, 0.0861, 0.1429, 0.1205,1.7657316878,1.65976211699
2071.9965, 0.0861, 0.1429, 0.1205,1.75818933538,1.65554505118
2072.1292, 0.0861, 0.1429, 0.1205,1.77704816588,1.65290382847
2072.2571, 0.0861, 0.1429, 0.1205,1.76299935177,1.65705575979
2072.5112, 0.0861, 0.1429, 0.1205,1.76366484283,1.65168803741
2072.7586, 0.0861, 0.1429, 0.1205,1.76445353029,1.65623732084
2073.0261, 0.0861, 0.1429, 0.1205,1.76247773641,1.65378023002
2073.1571, 0.0861, 0.1429, 0.1205,1.76228871715,1.6573560207
2073.2913, 0.0861, 0.1429, 0.1205,1.76319949174,1.65811025586
2073.4369, 0.0861, 0.1429, 0.1205,1.7558712231,1.65925403546
2073.5481, 0.0861, 0.1429, 0.1205,1.75717118926,1.66458380079
2073.6609, 0.0861, 0.1429, 0.1205,1.76185335709,1.66098303494
2073.8511, 0.0861, 0.1429, 0.1205,1.75769443661,1.66420815535
2074.0644, 0.0861, 0.1429, 0.1205,1.75598502423,1.66363783962
2074.2941, 0.0861, 0.1429, 0.1205,1.76102826363,1.6598248271
2074.5679, 0.0861, 0.1429, 0.1205,1.75852152854,1.66028908564
2074.7056, 0.0861, 0.1429, 0.1205,1.75156748367,1.65659889433
2074.8043, 0.0861, 0.1429, 0.1205,1.75443886738,1.66197285309
2074.9348, 0.0861, 0.1429, 0.1205,1.76228655862,1.66301090238
2075.0675, 0.0861, 0.1429, 0.1205,1.75464533047,1.66771393438
2075.1993, 0.0866, 0.1429, 0.1205,1.75740840503,1.66845033164
2075.3281, 0.0866, 0.1429, 0.1205,1.75087257299,1.66262145546
2075.4591, 0.0866, 0.1429, 0.1205,1.7500027329,1.66500822738
2075.5840, 0.0866, 0.1429, 0.1205,1.74854504578,1.65754497908
2075.8490, 0.0866, 0.1429, 0.1205,1.75331465275,1.66453767006
2076.1156, 0.0866, 0.1429, 0.1205,1.75574612989,1.66653031374
2076.3589, 0.0866, 0.1429, 0.1205,1.74849615826,1.66583529147
2076.5032, 0.0866, 0.1429, 0.1205,1.75065450919,1.66756006445
2076.6060, 0.0866, 0.1429, 0.1202,1.75611220339,1.67195533757
2076.7718, 0.0866, 0.1429, 0.1191,1.75624860765,1.6591977491
2076.8886, 0.0866, 0.1429, 0.1191,1.76285506791,1.66284496062
2077.0010, 0.0866, 0.1429, 0.1192,1.75528812122,1.66275713984
2077.1465, 0.0866, 0.1429, 0.1192,1.76514963965,1.66367064567
2077.2752, 0.0866, 0.1429, 0.1192,1.76570750051,1.66544399608
2077.5141, 0.0866, 0.1429, 0.1192,1.76093517093,1.65942056116
2077.7543, 0.0866, 0.1429, 0.1192,1.7526705516,1.65294103315
2078.0143, 0.0866, 0.1429, 0.1192,1.75998185156,1.66118097373
2078.1425, 0.0866, 0.1429, 0.1192,1.75549541174,1.66371553008
2078.2710, 0.0866, 0.1434, 0.1192,1.75164486159,1.66281127792
2078.4113, 0.0866, 0.1434, 0.1192,1.75484996893,1.66468176079
2078.5639, 0.0866, 0.1434, 0.1192,1.75631053414,1.65694904825
2078.6710, 0.0866, 0.1434, 0.1192,1.75480131073,1.66380411983
2078.8629, 0.0866, 0.1434, 0.1192,1.75504003744,1.66313141736
2079.0466, 0.0866, 0.1434, 0.1192,1.75598065425,1.65281893502
2079.2976, 0.0866, 0.1434, 0.1192,1.75611486285,1.66858968711
2079.5632, 0.0866, 0.1434, 0.1192,1.75470273444,1.66369511124
2079.8352, 0.0866, 0.1434, 0.1192,1.7503543071,1.66335992323
2079.9723, 0.0866, 0.1434, 0.1192,1.74982059201,1.6682441831
2080.0676, 0.0866, 0.1434, 0.1192,1.74864073415,1.67336582464
2080.2082, 0.0866, 0.1434, 0.1189,1.75131041374,1.66646593758
2080.3505, 0.0866, 0.1434, 0.1178,1.75613367338,1.66232838071
2080.4615, 0.0866, 0.1434, 0.1178,1.76973766746,1.65830629712
2080.6052, 0.0866, 0.1434, 0.1178,1.76886972702,1.66111410594
2080.8658, 0.0866, 0.1434, 0.1178,1.75804035667,1.66335336149
2081.1035, 0.0871, 0.1434, 0.1178,1.76711462898,1.6688549911
2081.4194, 0.0871, 0.1434, 0.1178,1.77482187437,1.65760220469
2081.5191, 0.0871, 0.1434, 0.1178,1.75082872087,1.65554641712
2081.6277, 0.0871, 0.1434, 0.1178,1.76073782224,1.65880792545
2081.7736, 0.0871, 0.1434, 0.1178,1.76398780237,1.65809885832
2081.8652, 0.0871, 0.1434, 0.1178,1.75214646961,1.65665987717
2081.9991, 0.0871, 0.1434, 0.1178,1.75952170425,1.66618464162
2082.1280, 0.0871, 0.1434, 0.1178,1.74843915708,1.65702015697
2082.2568, 0.0871, 0.1434, 0.1178,1.76031980027,1.66199148083
2082.5178, 0.0871, 0.1434, 0.1178,1.76003316012,1.66383885076
2082.7814, 0.0871, 0.1434, 0.1178,1.75571674108,1.66877390813
2083.0504, 0.0871, 0.1434, 0.1178,1.74978142723,1.66441456452
2083.1837, 0.0871, 0.1434, 0.1178,1.75874937989,1.65707800178
2083.2781, 0.0871, 0.1434, 0.1178,1.74207071275,1.65821081365
2083.4103, 0.0871, 0.1434, 0.1178,1.75358686664,1.67154521987
2083.5585, 0.0871, 0.1434, 0.1178,1.75154361591,1.66616697216
2083.6757, 0.0871, 0.1434, 0.1176,1.74759983082,1.66385359733
2083.8026, 0.0871, 0.1434, 0.1171,1.75347863709,1.66779102599
2084.0755, 0.0871, 0.1434, 0.1172,1.7601586312,1.67288353502
2084.3224, 0.0871, 0.1434, 0.1172,1.76324609578,1.66174330761
2084.5877, 0.0871, 0.1434, 0.1172,1.75357224518,1.66096385928
2084.8209, 0.0871, 0.1434, 0.1172,1.75779468262,1.66397118756
2084.9521, 0.0871, 0.1439, 0.1172,1.75404932544,1.66297747956
2085.0832, 0.0871, 0.1439, 0.1172,1.74295014155,1.66527036083
2085.2216, 0.0871, 0.1439, 0.1172,1.75225228878,1.66123306496
2085.3574, 0.0871, 0.1439, 0.1164,1.75393212564,1.66480255247
2085.4699, 0.0871, 0.1439, 0.1165,1.75716367947,1.66423001276
2085.6138, 0.0871, 0.1439, 0.1165,1.76892280869,1.66110655033
2085.7452, 0.0871, 0.1439, 0.1165,1.7600171116,1.66636893762
2085.9821, 0.0871, 0.1439, 0.1165,1.74563930586,1.67770282326
2086.2788, 0.0871, 0.1439, 0.1156,1.75073062506,1.66002046081
2086.5097, 0.0876, 0.1439, 0.1144,1.75832006392,1.65757226822
2086.6298, 0.0876, 0.1439, 0.1145,1.77841170235,1.6576337378
2086.7461, 0.0876, 0.1439, 0.1145,1.77101426198,1.65196517276
2086.8732, 0.0876, 0.1439, 0.1145,1.77056137908,1.65288763864
2087.0020, 0.0876, 0.1439, 0.1145,1.77246861256,1.6565596549
2087.1329, 0.0876, 0.1439, 0.1145,1.77868048215,1.648575176
2087.2696, 0.0876, 0.1439, 0.1145,1.78073884287,1.66028815498
2087.5231, 0.0876, 0.1439, 0.1145,1.78210001242,1.65945849175
2087.7906, 0.0876, 0.1439, 0.1145,1.7717205885,1.65650006214
2088.0516, 0.0876, 0.1439, 0.1145,1.76906771162,1.6504129183
2088.1798, 0.0876, 0.1439, 0.1145,1.77442401384,1.65785810296
2088.3099, 0.0876, 0.1439, 0.1145,1.77801219647,1.64801907664
2088.4383, 0.0876, 0.1439, 0.1145,1.77583306701,1.65713488935
2088.5864, 0.0876, 0.1439, 0.1145,1.77556327581,1.65549576727
2088.6932, 0.0876, 0.1439, 0.1145,1.77481248188,1.65404886061
2088.8531, 0.0876, 0.1439, 0.1145,1.7717969184,1.66097033387
2088.9574, 0.0876, 0.1439, 0.1145,1.77497208535,1.66209065349
2089.2003, 0.0876, 0.1439, 0.1145,1.76762815991,1.65663962003
2089.4464, 0.0876, 0.1439, 0.1145,1.7743312118,1.65594391245
2089.7162, 0.0876, 0.1439, 0.1145,1.77290180759,1.6596057529
2089.8520, 0.0876, 0.1439, 0.1145,1.76656387118,1.65530810325
2089.9838, 0.0876, 0.1439, 0.1145,1.76363107324,1.66377388256
2090.1122, 0.0876, 0.1439, 0.1145,1.76570891961,1.65248130997
2090.2469, 0.0876, 0.1439, 0.1145,1.77274409071,1.66284537056
2090.3408, 0.0876, 0.1439, 0.1145,1.76558907706,1.66076248519
2090.4712, 0.0876, 0.1439, 0.1145,1.76648634118,1.65633368608
2090.5983, 0.0876, 0.1439, 0.1145,1.76560437798,1.66104912591
2090.7247, 0.0876, 0.1439, 0.1145,1.76208735521,1.66362274219
2090.9952, 0.0876, 0.1439, 0.1145,1.76076768211,1.67164332597
2091.2545, 0.0876, 0.1439, 0.1145,1.76386519415,1.6601873231
2091.5024, 0.0876, 0.1439, 0.1145,1.76343074797,1.67097036204
2091.6392, 0.0876, 0.1439, 0.1145,1.76130914854,1.66179405518
2091.7768, 0.0876, 0.1444, 0.1145,1.76659610551,1.66600228254
2091.9115, 0.0876, 0.1444, 0.1145,1.76176645251,1.66047968504
2092.0463, 0.0876, 0.1444, 0.1145,1.76683272266,1.66679943308
2092.1401, 0.0876, 0.1444, 0.1145,1.76019342857,1.66868846453
2092.2703, 0.0876, 0.1444, 0.1145,1.76169293688,1.66759968953
2092.3986, 0.0881, 0.1444, 0.1145,1.75808245773,1.66593069458
2092.6639, 0.0881, 0.1444, 0.1145,1.76308251107,1.67549140594
2092.9339, 0.0881, 0.1444, 0.1145,1.76428101972,1.66892740072
2093.1914, 0.0881, 0.1444, 0.1145,1.75463012118,1.66960169067
2093.3266, 0.0881, 0.1444, 0.1145,1.76572561884,1.67430473516
2093.4220, 0.0881, 0.1444, 0.1145,1.75376427634,1.67015812075
2093.5725, 0.0881, 0.1444, 0.1145,1.75439528002,1.66662516832
2093.7279, 0.0881, 0.1444, 0.1145,1.75609673374,1.66878157373
2093.8379, 0.0881, 0.1444, 0.1145,1.7587208849,1.67706352932
2093.9706, 0.0881, 0.1444, 0.1145,1.74612331978,1.67261765802
2094.2113, 0.0881, 0.1444, 0.1133,1.74510589051,1.66724272446
2094.4556, 0.0881, 0.1444, 0.1120,1.76427076713,1.65935995844
2094.7083, 0.0881, 0.1444, 0.1111,1.78280869451,1.6568443001
2094.8541, 0.0881, 0.1444, 0.1111,1.79085142883,1.65794271557
2094.9928, 0.0881, 0.1444, 0.1111,1.78693972232,1.64749695161
2095.1259, 0.0881, 0.1444, 0.1111,1.78044365919,1.65569229186
2095.2224, 0.0881, 0.1444, 0.1111,1.78146577265,1.6492231382
2095.3542, 0.0881, 0.1444, 0.1111,1.78497841059,1.65463929494
2095.4764, 0.0881, 0.1444, 0.1111,1.77639017573,1.64924080702
2095.6016, 0.0881, 0.1444, 0.1111,1.78396447053,1.65551803554
2095.7571, 0.0881, 0.1444, 0.1111,1.78018638114,1.64975753888
2096.0132, 0.0881, 0.1444, 0.1111,1.78568573202,1.65151132658
2096.2634, 0.0881, 0.1444, 0.1111,1.78634051971,1.65357353403
2096.6082, 0.0881, 0.1444, 0.1111,1.78267226445,1.65659791946
2096.7857, 0.0881, 0.1444, 0.1111,1.77689027857,1.65079558326
2096.9237, 0.0881, 0.1444, 0.1111,1.78541820095,1.6513762383
2097.0177, 0.0881, 0.1444, 0.1111,1.77348201841,1.65583771277
2097.1504, 0.0886, 0.1449, 0.1111,1.77917208561,1.65377812782
2097.2878, 0.0886, 0.1449, 0.1111,1.78098596381,1.65942224837
2097.4156, 0.0886, 0.1449, 0.1111,1.78041775726,1.65572992796
2097.6706, 0.0886, 0.1449, 0.1111,1.7791394446,1.66791913738
2097.9368, 0.0886, 0.1449, 0.1111,1.7767284637,1.66117010625
2098.1880, 0.0886, 0.1449, 0.1111,1.76875108614,1.65847916888
2098.3166, 0.0886, 0.1449, 0.1111,1.77675569485,1.66245150561
2098.4444, 0.0886, 0.1449, 0.1111,1.77374627081,1.65234357619
2098.5770, 0.0886, 0.1449, 0.1111,1.77709285806,1.6556279308
2098.7241, 0.0886, 0.1449, 0.1111,1.76459561268,1.6604822355
2098.8435, 0.0886, 0.1449, 0.1111,1.7743128349,1.65765728909
2098.9609, 0.0886, 0.1449, 0.1111,1.7664486548,1.65526482506
2099.2316, 0.0886, 0.1449, 0.1111,1.77718069964,1.65726424752
2099.4736, 0.0886, 0.1449, 0.1111,1.75738671447,1.65698747463
2099.7361, 0.0886, 0.1449, 0.1111,1.77433695473,1.66201657805
2099.8716, 0.0886, 0.1449, 0.1111,1.77238965921,1.66831934354
2100.0054, 0.0886, 0.1449, 0.1111,1.76866487181,1.66256704652
2100.1004, 0.0886, 0.1449, 0.1111,1.77148684734,1.65372742361
2100.2393, 0.0886, 0.1449, 0.1111,1.76765029983,1.66396646225
2100.3739, 0.0886, 0.1449, 0.1111,1.77270965454,1.6605974431
2100.5025, 0.0886, 0.1449, 0.1111,1.76821467569,1.66198889521
2100.6369, 0.0886, 0.1449, 0.1111,1.76451160214,1.6671335944
2100.7709, 0.0886, 0.1449, 0.1111,1.77080169507,1.6645501213
2101.0071, 0.0886, 0.1449, 0.1111,1.76493450515,1.67293426823
2101.2816, 0.0886, 0.1449, 0.1111,1.76678876739,1.66729356454
2101.5596, 0.0886, 0.1449, 0.1111,1.76867933721,1.66315476752
2101.6663, 0.0886, 0.1449, 0.1111,1.76534526916,1.66319917652
2101.7704, 0.0886, 0.1449, 0.1111,1.76370939339,1.67206059591
2101.9204, 0.0886, 0.1449, 0.1111,1.76412401185,1.66509748706
2102.0667, 0.0886, 0.1449, 0.1111,1.75459237274,1.66553180828
2102.1635, 0.0886, 0.1449, 0.1111,1.76000458438,1.6684478747
2102.3016, 0.0886, 0.1449, 0.1111,1.76649384113,1.6681658651
2102.4296, 0.0886, 0.1449, 0.1111,1.75831310314,1.66398544559
2102.6884, 0.0886, 0.1449, 0.1111,1.76332407721,1.66768275184
2102.9466, 0.0886, 0.1449, 0.1111,1.75349867224,1.67753047331
2103.2108, 0.0886, 0.1449, 0.1103,1.75771264665,1.67523833446
2103.3162, 0.0891, 0.1449, 0.1100,1.75859592419,1.66624509175
2103.4647, 0.0891, 0.1449, 0.1090,1.7713674404,1.66380343796
2103.5748, 0.0891, 0.1449, 0.1090,1.7771340541,1.66384023403
2103.7230, 0.0891, 0.1449, 0.1091,1.78109377396,1.65049752519
2103.8391, 0.0891, 0.1449, 0.1091,1.77822402273,1.66007387872
2103.9957, 0.0891, 0.1449, 0.1091,1.77786999302,1.65536052438
2104.2256, 0.0891, 0.1449, 0.1091,1.7797130076,1.65643698614
2104.4657, 0.0891, 0.1449, 0.1091,1.77974083681,1.65335097244
2104.7306, 0.0891, 0.1449, 0.1091,1.7760147391,1.66067727361
2104.9964, 0.0891, 0.1454, 0.1091,1.7774041559,1.65742820961
2105.1309, 0.0891, 0.1449, 0.1091,1.77826499797,1.66602112682
2105.2630, 0.0891, 0.1454, 0.1091,1.76217515595,1.65721256386
2105.3935, 0.0891, 0.1454, 0.1091,1.76650737122,1.6593583308
2105.5248, 0.0891, 0.1454, 0.1091,1.76931086644,1.66929784928
2105.6177, 0.0891, 0.1454, 0.1091,1.77300780188,1.66830201035
2105.7732, 0.0891, 0.1454, 0.1091,1.77068039007,1.65275254099
2105.9051, 0.0891, 0.1454, 0.1091,1.78049129743,1.66586848996
2106.1426, 0.0891, 0.1454, 0.1091,1.7756992691,1.65797671967
2106.4090, 0.0891, 0.1454, 0.1091,1.77426865593,1.66132671164
2106.6787, 0.0891, 0.1454, 0.1091,1.76669216625,1.66759811136
2106.8143, 0.0891, 0.1454, 0.1091,1.76921259692,1.66763266832
2106.9165, 0.0891, 0.1454, 0.1091,1.77331235399,1.66061592832
2107.0649, 0.0891, 0.1454, 0.1091,1.77454649228,1.66493325066
2107.2018, 0.0891, 0.1454, 0.1091,1.76845189409,1.66629987
2107.2942, 0.0891, 0.1454, 0.1091,1.76685587398,1.6716554991
2107.4342, 0.0891, 0.1454, 0.1091,1.77313438018,1.67237300874
2107.5647, 0.0891, 0.1454, 0.1091,1.77047142944,1.66989496559
2107.8158, 0.0891, 0.1454, 0.1091,1.76619597223,1.6740741504
2108.0841, 0.0891, 0.1454, 0.1091,1.76472387207,1.67079704037
2108.3440, 0.0891, 0.1454, 0.1091,1.76563239702,1.6729408699
2108.4754, 0.0891, 0.1454, 0.1091,1.76573768964,1.67627789347
2108.6038, 0.0891, 0.1454, 0.1091,1.77154373632,1.67313955057
2108.7388, 0.0891, 0.1454, 0.1091,1.76119899745,1.67593731051
2108.8487, 0.0896, 0.1454, 0.1091,1.76972318443,1.68045691888
2108.9712, 0.0896, 0.1454, 0.1091,1.75702732022,1.66848001379
2109.1330, 0.0896, 0.1454, 0.1091,1.76142166723,1.68172166497
2109.3560, 0.0896, 0.1454, 0.1088,1.76781849082,1.67571637592
2109.6024, 0.0896, 0.1454, 0.1078,1.77173256559,1.67118128065
2109.8597, 0.0896, 0.1454, 0.1078,1.76737307674,1.66647360075
2109.9903, 0.0896, 0.1454, 0.1078,1.78228410025,1.66574999749
2110.1158, 0.0896, 0.1454, 0.1078,1.77289770474,1.66367274346
2110.2714, 0.0896, 0.1454, 0.1078,1.77223094398,1.66925765847
2110.4006, 0.0896, 0.1454, 0.1078,1.77822843974,1.6698328779
2110.5299, 0.0896, 0.1454, 0.1078,1.77312519982,1.67330244455
2110.6595, 0.0896, 0.1454, 0.1078,1.76253812198,1.66479177157
2110.7928, 0.0896, 0.1459, 0.1078,1.77080624848,1.66637145924
2110.8845, 0.0896, 0.1454, 0.1078,1.77545446569,1.66708384783
2111.1522, 0.0896, 0.1459, 0.1078,1.76988555013,1.67151027058
2111.4121, 0.0896, 0.1459, 0.1078,1.77040435673,1.66620116985
2111.7241, 0.0896, 0.1459, 0.1078,1.77128322227,1.67337291986
2111.8260, 0.0896, 0.1459, 0.1078,1.75750699358,1.66349388527
2111.9329, 0.0896, 0.1459, 0.1078,1.76532690202,1.66778718092
2112.0751, 0.0896, 0.1459, 0.1078,1.77284475242,1.66993514169
2112.1745, 0.0896, 0.1459, 0.1078,1.76593310275,1.66922931485
2112.3143, 0.0896, 0.1459, 0.1078,1.75895477596,1.6769364913
2112.4532, 0.0896, 0.1459, 0.1078,1.75512821097,1.67387007254
2112.5931, 0.0896, 0.1459, 0.1069,1.77299536991,1.67668510275
2112.8185, 0.0896, 0.1459, 0.1059,1.77101638982,1.66439834263
2113.0784, 0.0896, 0.1459, 0.1060,1.78252875772,1.66265090059
2113.3348, 0.0896, 0.1459, 0.1060,1.78408956868,1.66680035247
2113.4599, 0.0896, 0.1459, 0.1060,1.77391771825,1.65978639887
2113.5906, 0.0896, 0.1459, 0.1060,1.78325773135,1.66463949193
2113.7179, 0.0896, 0.1459, 0.1060,1.78357761702,1.6563825218
2113.8658, 0.0896, 0.1459, 0.1060,1.7756141871,1.66367874728
2113.9785, 0.0901, 0.1459, 0.1060,1.78777506194,1.66851295208
2114.1370, 0.0901, 0.1459, 0.1060,1.77601934222,1.66073611458
2114.3611, 0.0901, 0.1459, 0.1060,1.77671800948,1.66633482402
2114.6289, 0.0901, 0.1459, 0.1060,1.77653421474,1.67377019091
2114.8869, 0.0901, 0.1459, 0.1060,1.78266349993,1.66514167059
2115.0138, 0.0901, 0.1459, 0.1060,1.77447449452,1.66651287024
2115.1427, 0.0901, 0.1459, 0.1060,1.78031360607,1.67182576433
2115.2710, 0.0901, 0.1459, 0.1060,1.77066833888,1.67020268369
2115.3965, 0.0901, 0.1459, 0.1060,1.78022973439,1.66962368402
2115.5249, 0.0901, 0.1459, 0.1060,1.76874611073,1.6714276381
2115.6577, 0.0901, 0.1459, 0.1060,1.77770913089,1.6645675877
2115.7899, 0.0901, 0.1459, 0.1060,1.77129955601,1.66680763777
2115.9182, 0.0901, 0.1459, 0.1060,1.78229721425,1.66536128247
2116.1728, 0.0901, 0.1459, 0.1060,1.76935071119,1.66839223549
2116.4132, 0.0901, 0.1459, 0.1060,1.77698162313,1.67096816541
2116.7358, 0.0901, 0.1459, 0.1060,1.76448336949,1.66540794539
2116.8023, 0.0901, 0.1459, 0.1060,1.77695675083,1.67283930365
2116.9454, 0.0901, 0.1459, 0.1060,1.77201950552,1.67579592103
2117.0880, 0.0901, 0.1459, 0.1060,1.77107675892,1.68161918833
2117.1861, 0.0901, 0.1459, 0.1060,1.76908048671,1.6683736919
2117.3245, 0.0901, 0.1459, 0.1060,1.76381674269,1.67115414805
2117.4540, 0.0901, 0.1459, 0.1060,1.77132766168,1.6639674978
2117.5888, 0.0901, 0.1459, 0.1060,1.76779082081,1.6645824339
2117.8306, 0.0901, 0.1459, 0.1060,1.77844087484,1.66856224266
2118.0924, 0.0901, 0.1459, 0.1060,1.76355083148,1.66657508149
2118.3311, 0.0901, 0.1464, 0.1060,1.76342860133,1.67283277767
2118.4656, 0.0901, 0.1464, 0.1060,1.76714505507,1.67685270597
2118.5999, 0.0901, 0.1464, 0.1060,1.77137043712,1.67146210099
2118.7380, 0.0901, 0.1464, 0.1060,1.76817331621,1.68261008605
2118.8734, 0.0901, 0.1464, 0.1060,1.7697406027,1.68138514539
2119.0252, 0.0901, 0.1464, 0.1060,1.7615925854,1.67804751968
2119.1346, 0.0901, 0.1464, 0.1060,1.76788859355,1.6752438353
2119.3857, 0.0901, 0.1464, 0.1041,1.77392876394,1.65860528728
2119.6150, 0.0906, 0.1464, 0.1042,1.7870481463,1.6666592024
2119.8726, 0.0906, 0.1464, 0.1042,1.78652355427,1.66638095922
2120.0262, 0.0906, 0.1464, 0.1042,1.79063015051,1.66334262022
2120.1521, 0.0906, 0.1464, 0.1042,1.79243601163,1.67265002758
2120.2802, 0.0906, 0.1464, 0.1042,1.78551363191,1.67390804355
2120.4050, 0.0906, 0.1464, 0.1042,1.78413513273,1.67182881521
2120.5350, 0.0906, 0.1464, 0.1042,1.7805619041,1.6648486832
2120.6638, 0.0906, 0.1464, 0.1042,1.78076464171,1.67305494599
2120.7976, 0.0906, 0.1464, 0.1042,1.7860677861,1.67803379943
2120.9237, 0.0906, 0.1464, 0.1042,1.79396255579,1.66407615314
2121.1771, 0.0906, 0.1464, 0.1042,1.78544671892,1.67642447444
2121.4511, 0.0906, 0.1464, 0.1042,1.78534165985,1.67379902371
2121.7213, 0.0906, 0.1464, 0.1042,1.78813876375,1.666087053
2121.8288, 0.0906, 0.1464, 0.1042,1.77959842677,1.66940235512
2121.9367, 0.0906, 0.1464, 0.1042,1.78032508758,1.66782320037
2122.0783, 0.0906, 0.1464, 0.1042,1.78084128148,1.67700423643
2122.2178, 0.0906, 0.1464, 0.1042,1.78943246254,1.67515432716
2122.3196, 0.0906, 0.1464, 0.1042,1.78151070356,1.67430365819
2122.4570, 0.0906, 0.1464, 0.1042,1.77433578733,1.68041943683
2122.5896, 0.0906, 0.1464, 0.1042,1.77879543355,1.67520191708
2122.7264, 0.0906, 0.1464, 0.1042,1.78765244844,1.67130377075
2122.9702, 0.0906, 0.1464, 0.1042,1.7780296932,1.67456134898
2123.2305, 0.0906, 0.1464, 0.1042,1.78144400838,1.67584337545
2123.4952, 0.0906, 0.1464, 0.1042,1.77921588253,1.67106015762
2123.6297, 0.0906, 0.1464, 0.1042,1.77388243027,1.67328696158
2123.7260, 0.0906, 0.1464, 0.1042,1.77997054925,1.67298360985
2123.8591, 0.0906, 0.1464, 0.1042,1.7790612081,1.67433822835
2124.0158, 0.0906, 0.1464, 0.1042,1.77190600255,1.68284698437
2124.1312, 0.0906, 0.1464, 0.1042,1.76941805717,1.67467075237
2124.4051, 0.0906, 0.1464, 0.1042,1.77055229352,1.68084381731
