t,bead x,bead y,bead z,cam x,cam y,cam z,act x,act y1,act z,act y2,curr 1,curr 2,curr 3,curr 4,ps power,focus1,focus2
21905.1246,-0.0044,-0.0016, 0.2444,-0.0319, 0.0019, 0.2444, 0.9338, 0.4380, 6.3157, 1.6710, 0.0000, 0.0000, 0.0000, 0.0000,False,1.63297491562,1.50067047545
21905.3863,-0.0044,-0.0016, 0.2444,-0.0319, 0.0019, 0.2444, 0.9338, 0.4380, 6.3157, 1.6710, 0.0000, 0.0000, 0.0000, 0.0000,False,1.63509112446,1.49880347825
21905.6525,-0.0044,-0.0016, 0.2444,-0.0319, 0.0019, 0.2444, 0.9338, 0.4380, 6.3157, 1.6710, 0.0000, 0.0000, 0.0000, 0.0000,False,1.63042029624,1.50630452776
21905.9517,-0.0044,-0.0016, 0.2444,-0.0319, 0.0019, 0.2444, 0.9338, 0.4380, 6.3157, 1.6710, 0.0000, 0.0000, 0.0000, 0.0000,False,1.63820699022,1.50574652155
21906.1892,-0.0044,-0.0016, 0.2444,-0.0319, 0.0019, 0.2444, 0.9338, 0.4380, 6.3157, 1.6710, 0.0000, 0.0000, 0.0000, 0.0000,False,1.63876922974,1.50347396584
21906.3215,-0.0044,-0.0016, 0.2444,-0.0319, 0.0019, 0.2444, 0.9338, 0.4380, 6.3157, 1.6710, 0.0000, 0.0000, 0.0000, 0.0000,False,1.63513980814,1.49995309173
21906.5513,-0.0044,-0.0016, 0.2444,-0.0319, 0.0019, 0.2444, 0.9338, 0.4380, 6.3157, 1.6710, 0.0000, 0.0000, 0.0000, 0.0000,False,1.63207352223,1.50426333969
21906.8109,-0.0044,-0.0016, 0.2444,-0.0319, 0.0019, 0.2444, 0.9338, 0.4380, 6.3157, 1.6710, 0.0000, 0.0000, 0.0000, 0.0000,False,1.64316157588,1.50314711808
21907.0647,-0.0044,-0.0016, 0.2444,-0.0319, 0.0019, 0.2444, 0.9338, 0.4380, 6.3157, 1.6710, 0.0000, 0.0000, 0.0000, 0.0000,False,1.64285570526,1.49893964885
21907.3254,-0.0044,-0.0016, 0.2444,-0.0319, 0.0019, 0.2444, 0.9338, 0.4380, 6.3157, 1.6710, 0.0000, 0.0000, 0.0000, 0.0000,False,1.63582956173,1.49599908296
21907.5895,-0.0044,-0.0016, 0.2444,-0.0319, 0.0019, 0.2444, 0.9338, 0.4380, 6.3157, 1.6710, 0.0000, 0.0000, 0.0000, 0.0000,False,1.63057342978,1.50577114215
21907.8442,-0.0044,-0.0016, 0.2444,-0.0319, 0.0019, 0.2444, 0.9338, 0.4380, 6.3157, 1.6710, 0.0000, 0.0000, 0.0000, 0.0000,False,1.63401758664,1.50453076894
21907.9513,-0.0044,-0.0016, 0.2444,-0.0319, 0.0019, 0.2444, 0.9338, 0.4380, 6.3157, 1.6710, 0.0000, 0.0000, 0.0000, 0.0000,False,1.63835850987,1.49817588554
21908.0831,-0.0044,-0.0016, 0.2444,-0.0319, 0.0019, 0.2444, 0.9338, 0.4380, 6.3157, 1.6710, 0.0000, 0.0000, 0.0000, 0.0000,False,1.63822502448,1.49823904548
21908.2189,-0.0044,-0.0016, 0.2444,-0.0319, 0.0019, 0.2444, 0.9338, 0.4380, 6.3157, 1.6710, 0.0000, 0.0000, 0.0000, 0.0000,False,1.63893065287,1.50912684897
21908.4770,-0.0044,-0.0016, 0.2444,-0.0319, 0.0019, 0.2444, 0.9338, 0.4380, 6.3157, 1.6710, 0.0000, 0.0000, 0.0000, 0.0000,False,1.63965611199,1.49654803168
21908.7509,-0.0044,-0.0016, 0.2444,-0.0319, 0.0019, 0.2444, 0.9338, 0.4380, 6.3157, 1.6710, 0.0000, 0.0000, 0.0000, 0.0000,False,1.63190229866,1.50745841275
21909.0091,-0.0044,-0.0016, 0.2444,-0.0319, 0.0019, 0.2444, 0.9338, 0.4380, 6.3157, 1.6710, 0.0000, 0.0000, 0.0000, 0.0000,False,1.64412874166,1.50445073629
21909.2627,-0.0044,-0.0016, 0.2444,-0.0319, 0.0019, 0.2444, 0.9338, 0.4380, 6.3157, 1.6710, 0.0000, 0.0000, 0.0000, 0.0000,False,1.63167682062,1.50129465384
21909.5003,-0.0044,-0.0016, 0.2444,-0.0319, 0.0019, 0.2444, 0.9338, 0.4380, 6.3157, 1.6710, 0.0000, 0.0000, 0.0000, 0.0000,False,1.64018201477,1.50236481686
21909.6405,-0.0044,-0.0016, 0.2444,-0.0319, 0.0019, 0.2444, 0.9338, 0.4380, 6.3157, 1.6710, 0.0000, 0.0000, 0.0000, 0.0000,False,1.63349223293,1.50098149795
21909.7777,-0.0044,-0.0016, 0.2444,-0.0319, 0.0019, 0.2444, 0.9338, 0.4380, 6.3157, 1.6710, 0.0000, 0.0000, 0.0000, 0.0000,False,1.63881954613,1.50104832766
21909.8975,-0.0044,-0.0016, 0.2444,-0.0319, 0.0019, 0.2444, 0.9338, 0.4380, 6.3157, 1.6710, 0.0000, 0.0000, 0.0000, 0.0000,False,1.63391873728,1.50684804596
21910.1486,-0.0044,-0.0016, 0.2444,-0.0319, 0.0019, 0.2444, 0.9338, 0.4380, 6.3157, 1.6710, 0.0000, 0.0000, 0.0000, 0.0000,False,1.62541299951,1.5055719808
21910.4077,-0.0044,-0.0016, 0.2444,-0.0319, 0.0019, 0.2444, 0.9338, 0.4380, 6.3157, 1.6710, 0.0000, 0.0000, 0.0000, 0.0000,False,1.6310835369,1.51080683975
21910.6674,-0.0044,-0.0016, 0.2444,-0.0319, 0.0019, 0.2444, 0.9338, 0.4380, 6.3157, 1.6710, 0.0000, 0.0000, 0.0000, 0.0000,False,1.63824579789,1.50513064662
21910.9548,-0.0044,-0.0016, 0.2444,-0.0319, 0.0019, 0.2444, 0.9338, 0.4380, 6.3157, 1.6710, 0.0000, 0.0000, 0.0000, 0.0000,False,1.62848919879,1.50259936585
21911.2356,-0.0044,-0.0016, 0.2444,-0.0319, 0.0019, 0.2444, 0.9338, 0.4380, 6.3157, 1.6710, 0.0000, 0.0000, 0.0000, 0.0000,False,1.62907896259,1.50191382204
21911.3505,-0.0044,-0.0016, 0.2444,-0.0319, 0.0019, 0.2444, 0.9338, 0.4380, 6.3157, 1.6710, 0.0000, 0.0000, 0.0000, 0.0000,False,1.63229134469,1.50273579675
21911.5767,-0.0044,-0.0016, 0.2444,-0.0319, 0.0019, 0.2444, 0.9338, 0.4380, 6.3157, 1.6710, 0.0000, 0.0000, 0.0000, 0.0000,False,1.63422838332,1.50274995803
21911.8145,-0.0044,-0.0016, 0.2444,-0.0319, 0.0019, 0.2444, 0.9338, 0.4380, 6.3157, 1.6710, 0.0000, 0.0000, 0.0000, 0.0000,False,1.62760528085,1.4997696843
21912.0598,-0.0044,-0.0016, 0.2444,-0.0319, 0.0019, 0.2444, 0.9338, 0.4380, 6.3157, 1.6710, 0.0000, 0.0000, 0.0000, 0.0000,False,1.63669925373,1.50391361912
21912.3164,-0.0044,-0.0016, 0.2444,-0.0319, 0.0019, 0.2444, 0.9338, 0.4380, 6.3157, 1.6710, 0.0000, 0.0000, 0.0000, 0.0000,False,1.62480042902,1.49966626097
21912.5758,-0.0044,-0.0016, 0.2444,-0.0319, 0.0019, 0.2444, 0.9338, 0.4380, 6.3157, 1.6710, 0.0000, 0.0000, 0.0000, 0.0000,False,1.6332695325,1.49853116258
